chapter_id,sentence_id,original,translation
125,17,梶原源太打寄て、「其れは誰が御馬ぞ。」「佐々木殿の御馬候。」其時梶原「安からぬ者なり。おなじやうにめしつかはるゝ景季を佐々木におぼしめしかへられけるこそ遺恨なれ。都へ上て木曾殿の御内に四天王と聞ゆる、今井、樋口、楯、根井に組んで死ぬるか、然らずば西國へ向うて、一人當千と聞る平家の侍共と軍して死なんとこそ思つれども、此御氣色では、それも詮なし。爰で佐々木に引組み刺違へ、好い侍二人死で兵衞佐殿に損とらせ奉らん。」とつぶやいてこそ待懸たれ。,"Kajiya Noritada shouted, ""Whose horse is that?"" ""It is Lord Sasaki's horse."" At that moment, Kajiya said, ""It is an untrustworthy one. If the same kind of horse that Kajiya had given to Sasaki was known to him, it would be a grudge. When he went up to the capital, he heard that the Four Heavenly Kings of Lord Kiso were the four men: Imai, Higuchi, Yari, and Nei. If he had formed a group with them and died, or if he had gone westward to fight with the Heike warriors who were said to be able to defeat a thousand men, I would think that it was a matter of fate. But with this appearance, it is not. Here, I will form a group with Sasaki and kill two good men, so that the Lord of the Heike will suffer a loss."""
125,18,やはらかに、日影も長閑に成行けど、唯平家の人々は、いつも氷に閉籠られたる心地して、寒苦鳥に異ならず。,"The days were gentle, and the shadows of the sun grew quiet. Yet the people of the Heike always felt as if they were locked in ice, no different from the cold and weary birds."
125,19,東岸西岸の柳遲速を交へ、南枝北枝の梅開落已に異にして、花の朝月の夜、詩歌管絃、鞠、小弓、扇合、繪合、草盡、蟲盡、樣々興有し事ども思出で語りつゞけて、永き日を暮しかね給ふぞ哀なる。,"The willows on the east and west banks grew at different rates, and the plum branches in the south and north opened and fell in different ways. In the days of flowers and the nights of the moon, poetry, music, ball games, small bows, fan matches, painting contests, grass games, insect games, and various amusements were recalled and spoken of, and thus the long days passed in sorrow."
125,20,同正月十一日、木曾左馬頭義仲院參して、平家追討の爲に、西國へ發向すべき由奏聞す。,"On the eleventh day of the same first month, Kiso Left Minister Yoshinaka visited the imperial court and reported that he would go westward to pursue the Heike."
125,21,「いかに佐々木殿、いけずき給はらせ給てさうな。」と言ひければ、佐々木「あはれ此仁も内々所望すると聞し物を。」ときと思ひ出して、「さ候へばこそ此御大事にのぼり候が、定て宇治勢田の橋をばひいて候らん。乘て河渡すべき馬はなし。いけずきを申さばやとは思へども、梶原殿の申されけるにも御許れないと承はる間、まして高綱が申すにもよも給らじと思つゝ後日には如何なる御勘當も有ばあれと存じて、曉立んとての夜、舎人に心をあはせて、さしも御秘藏候いけずきを盗みすまいて上りさうはいかに。」と言ひければ、梶原此詞に腹がゐて、「ねたい、さらば景季も竊むべかりける者を。」とて、どと笑て退にけり。,"""How could you, Lord Sasaki, give Ikesuki to you?"" he said. Sasaki thought, ""I heard that this man secretly desired it."" He said, ""If you are going to take this important matter, then I will definitely take the bridge at Uji-Sedaya. There is no horse that can cross the river. I thought that if I said Ikesuki, you would not allow it. Since I heard that you would not allow it, and also because I thought that even if Takatada said it, you would not allow it, I thought that if there was any future judgment, I would rise at dawn, and with the help of my attendants, I would secretly steal the Ikesuki that was kept secret and go up. How could you do that?"" Kajiya was angry at these words and said, ""You are a despicable person. Then, I suppose Kajiya also stole it."" And with a laugh, he left."
125,22,既に美濃國伊勢國に著と聞えしかば、木曾大に驚き、宇治勢田の橋を引,"Since it was heard that he had already arrived in Mino and Ise provinces, Kiso was greatly surprised, and pulled back the bridge at Uji-Sedaya."
125,23,いて、軍兵どもを分ち遣す。,He dispatched troops.
125,24,折節勢も無りけり。,There was no reinforcement at that time.
125,25,平家は讃岐國八島の磯におくり迎へて、年のはじめなれども元旦元三の儀式事宜からず、主上わたらせ給へども、節會も行はれず、四方拜もなし。,"The Heike sent envoys to the coast of Yashima in Awaji Province. Although it was the beginning of the year, the ceremony of the first day was not carried out. The Emperor had given permission, but there was no festival, nor was there a bowing in all directions."
125,26,「世亂れたりしかども都にてはさすがかくは無りし者を。」とぞ、各宣ひあはれける。,"""Though the world is in turmoil, there are still those who live in the capital like this."" Thus, each person declared."
125,27,はらか魚も奏せず。,No fish was presented as an offering.
125,28,吉野のくずも參らず。,The kuzu from Yoshino did not arrive.
125,29,青陽の春も來り、浦吹く風も,"The spring of Seiyō arrived, and the wind from the sea blew."
125,30,壽永三年正月一日、院の御所は大膳大夫成忠が宿所、六條西洞院なれば、御所の體しかるべからずとて、禮儀行はるべきにあらねば拜禮もなし。,"On the first day of the first month of the third year of Shōryō, the imperial palace was occupied by Dainagon Naritada, and the residence was at Rokujō Nishi-Dōin. Since it was not the imperial palace itself, there was no need for ceremony, and there was no bowing."
126,1,」とて、丹の黨を宗として、五百餘騎ひし／＼と轡を竝ぶる處に、平等院の丑寅、橘の小島が崎より、武者二騎引かけ引かけ出來たり。,He would serve as a vassal of Shige. 
126,2,重忠瀬蹈仕らん。,He crossed over. 
126,3,尾張國より大手搦手二手にわかてせめ上る。,"From Owari Province, they advanced in two groups, one from the main force and one from the auxiliary force. "
126,4,大手の大將軍、蒲御曹司範頼、相伴ふ人々、武田太郎、加賀見次郎、一條次郎、板垣三郎、稻毛三郎、榛谷四郎、熊谷次郎、猪俣小平六を先として、都合其勢三萬五千餘騎、近江國、野路、篠原にぞつきにける。,"The main general of the main force, General Urabe no Kami Minamoto no Yoritomo, together with his attendants, including Takeda Shōgun, Kaga no Jirō, Ichijō Jirō, Itagaki Jirō, Inaba Jirō, Higetsu Shiro, Kumagaya Jirō, Inaba Kōhachirō, totaled a force of over thirty-five thousand riders, and had arrived at Kōzuke, Nōryō, and Shigaraki. "
126,5,搦手の大將軍は、九郎御曹司義經同く伴ふ人々、安田三郎、大内太郎、畠山庄司次郎、梶原源太、佐々木四郎、糟屋藤太、澁谷右馬允、平山武者所を始として、都合其勢二萬五千餘騎、伊賀國を經て、宇治橋のつめにぞ押寄せたる。,"The general of the auxiliary force was the same as the general of the main force, Lord Minamoto no Yoshitsune, together with his attendants, including Andō Jirō, Ōuchi Shōgun, Hatakeyama Jirō, Kajiwara Gentō, Sasaki Shiro, Saku Tōta, Shibuya Umayō, Hiraoka Bōshō, totaling a force of over twenty-five thousand riders, and had arrived at the bridge of Uji. "
126,6,宇治も勢田も橋を引き、水の底には亂杭打て大綱張り、逆茂木つないで流し懸たり。,"The bridges of Uji and Setsuda were pulled down, and stakes were driven into the riverbed with large ropes stretched across, and the water was channeled through the reverse trees. "
126,7,爰に大將軍九郎御曹司、河の端に進み出で、水の面を見渡して、人々の心を見んとや思はれけん、「如何せん淀芋洗へや回るべき、水の落足をや待べき。」と宣へば、畠山は其比はいまだ生年廿一に成けるが、進出でて申けるは、「鎌倉にて能々此河の御沙汰は候ひしぞかし。,"Here, General Minamoto no Yoshitsune, the general of the main force, advanced to the edge of the river and looked over the surface of the water, trying to see the hearts of the people. He said, ""How can we wash the yams in the river? Should we wait for the water to settle?"" "
